ID,label,description
Q69323,Königreich Frankreich,konstitutionelle Monarchie von 1791 bis 1792
Q220018,Anaïs Nin,US-amerikanische Schriftstellerin
Q100595,Clemens Carl Buff,"deutscher Politiker, MdBB und Bremer Bürgermeister"
Q797894,Babygrande Records,US-amerikanisches Musiklabel
Q177238,Esteban Edward Torres,US-amerikanischer Politiker
Q716282,Oren Peli,israelisch-amerikanischer Spieleprogrammierer und Filmemacher
Q939615,Giorgos Leonardos,griechischer Autor
Q186234,Kufa,Stadt im Irak
Q432129,Viktor Rydberg,schwedischer Schriftsteller
Q1228521,Imre Palló,ungarischer Opernsänger
Q929248,Dacian Cioloș,rumänischer Agrarökonom und Politiker
Q98609,Stephan Käfer,deutscher Schauspieler
Q319967,Carl Bernstein,US-amerikanischer Journalist
Q392697,Agent Null Null Nix,Film von Jon Amiel (1997)
Q1246,Kosovo,Republik in Südosteuropa
Q90910,Viktor de Kowa,"deutscher Theater- und Filmschauspieler, Regisseur, Erzähler und Komödiendichter"
Q265813,Susana Higuchi,peruanische Politikerin
Q3848346,Mario Boella,italienischer Lehrer und Ingenieur
Q429821,Albert Paulsen,ecuadorianischer Schauspieler
Q320305,"Arthur Wellesley, 8. Duke of Wellington","britischer Adliger, Offizier, Brigadier, General und Unternehmer"
Q462685,Karl Johan Åström,schwedischer Ingenieur
Q294185,David Arquette,US-amerikanischer Schauspieler und Musiker
Q114800,Niki List,"österreichischer Filmregisseur, Drehbuchautor und Produzent"
Q4133493,Andrei Wiktorowitsch Gaponow-Grechow,russischer Physiker und Hochschullehrer
Q182763,Forest Whitaker,"US-amerikanischer Schauspieler, Produzent und Regisseur"
Q104818,Axel Schock,deutscher Journalist und Buchautor
Q1572124,Naruyoshi Kikuchi,japanischer Jazzmusiker
Q124446,Michele Besso,schweizerisch-italienischer Ingenieur
Q470260,Griffin Dunne,"US-amerikanischer Schauspieler, Regisseur und Filmproduzent"
Q816582,Ben Ratliff,US-amerikanischer Journalist und Jazzautor
Q190145,Spider-Man 2,Film von Sam Raimi (2004)
Q128538,Lukas der Evangelist,"einer der vier Evangelisten, Verfasser des Lukasevangeliums"
Q281951,Michael Hyatt,US-amerikanische Bühnenschauspielerin
Q53026,Mario Monicelli,italienischer Regisseur
Q390690,Owen Smith,britischer Politiker
Q182210,Charles Henderson,US-amerikanischer Politiker
Q1365718,Planet Asia,US-amerikanischer Rap-Künstler
Q101931,August Ubbelohde,deutscher Rechtswissenschaftler
Q49211,Rensselaer Polytechnic Institute,Universität in den Vereinigten Staaten
Q686095,Ola By Rise,"norwegischer Fußballtrainer, Fußballspieler und Journalist"
Q1556241,Gustav Nossal,australischer Immunologe
Q744900,Renato Olivieri,italienischer Journalist und Krimiautor
Q483557,Level E,Fernsehserie
Q1088952,Coke La Rock,US-amerikanischer Musiker
Q216746,Kurt Floericke,deutscher Naturwissenschaftler
Q454589,Jacques de Vaucanson,"französischer Ingenieur, Erfinder und Flugpionier"
Q132387,Irakli Zereteli,russischer Jurist und Menschewik
Q40912,Frank Sinatra,"US-amerikanischer Schauspieler, Sänger und Entertainer"
Q128568,John Turner,17. Premierminister von Kanada (1984-1984)
Q166249,Das zweite Mal,Film von Mimmo Calopresti (1995)
Q108735,Werner Berger,deutscher SS-Oberscharführer im KZ Buchenwald
Q1180,Jammu und Kashmir,"ehemaliger indischer Bundesstaat und Teil der zwischen der Volksrepublik China, Indien und Pakistan umstrittenen Region Kaschmir"
Q197491,Wolverine: Weg des Kriegers,Spielfilm von James Mangold
Q3184860,Joseph Dominique Aldebert de Chambrun,"französischer Politiker, Mitglied der Nationalversammlung"
Q59198,Max Bleicken,"deutscher Politiker (DDP), MdHB und Bürgermeister von Cuxhaven"
Q500155,Jack Elam,US-amerikanischer Schauspieler
Q221464,Gilbert Gottfried,US-amerikanischer Schauspieler und Komiker
Q1383155,John Y. Campbell,britisch-amerikanischer Ökonom und Hochschullehrer
Q187136,Luoyang,"bezirksfreie Stadt in Henan, China"
Q87224,Josef Haslinger,österreichischer Schriftsteller
Q1051182,Nick Cave and the Bad Seeds,Australische Band
Q133855,Guillaume Apollinaire,französischer Schriftsteller und Kunstkritiker
Q14878,Mettmann,"Kreisstadt des Kreises Mettmann, Nordrhein-Westfalen, Deutschland"
Q120888,Dieter Fringeli,"Schweizer Germanist, Literaturkritiker und Schriftsteller"
Q943028,Larry Miller,US-amerikanischer Schauspieler
Q443225,Gene Austin,US-amerikanischer Sänger und Songwriter
Q178709,Giambattista Vico,italienischer Geschichts- und Rechtsphilosoph
Q954585,Brycheiniog,historischer Staat
Q164756,Aleksandar Ranković,jugoslawischer Politiker der Kommunistischen Partei Jugoslawiens
Q18939491,Tagebuchschreiber,"Person, die tägliche Eintragungen persönlicher Erlebnisse und Gedanken vornimmt"
Q371544,Shwayze,US-amerikanischer Rapper
Q456017,Amazing Grace,Film von Michael Apted (2006)
Q16947657,Lithograf,"in der Lithografie, im Flachdruckverfahren, ausgebildeter Drucker oder Künstler"
Q561342,Rémi Ochlik,französischer Kriegsfotograf
Q71741,Pierre Sanoussi-Bliss,"deutscher Schauspieler, Regisseur und Drehbuchautor"
Q381465,Ole Andreas Lindeman,norwegischer Komponist
Q1865697,Little Mack Simmons,"US-amerikanischer Mundharmonikaspieler, Sänger und Songwriter"
Q8781,Henrique Capriles,venezolanischer Politiker
Q298412,Ayano Tsuji,japanische Sängerin
Q463055,Conservatoire National Superieur de Musique et de Danse de Paris,Französische Musikhochschule
Q876864,Redakteur,"Mitarbeiter, der innerhalb der Medien redaktionelle Aufgaben übernimmt"
Q87773,Georg J. Morava,tschechoslowakisch-österreichischer Schriftsteller und Literaturhistoriker
Q1372953,James Karen,US-amerikanischer Schauspieler
Q97476,Johann Wilhelm Gerhard von Brahm,"deutscher Kartograph, Ingenieur und Mystiker"
Q1739998,Robert Goter,slowenischer Musiker und Weltmeister auf der Steirischen Harmonika
Q87682,Albert Osswald,deutscher Politiker (SPD)
Q873449,Hauptfriedhof Karlsruhe,einer der ältesten deutschen kommunalen Parkfriedhöfe
Q231708,Edith Nesbit,englische Autorin
Q187165,Dave Mustaine,US-amerikanischer Sänger und Gitarrist
Q307906,Özkan Uğur,türkischer Schauspieler und Mitglied der Band MFÖ
Q589580,Belphegor,österreichische Death-Metal-Band
Q303352,Spartacus: Gods of the Arena,Fernsehserie
Q28783,Michael Buffer,US-amerikanischer Ansager von Boxkämpfen
Q73257,Andreas Prinz von Sachsen-Coburg und Gotha,deutscher Holzkaufmann und Oberhaupt des Hauses Sachsen-Coburg und Gotha
Q7979,britisches Englisch,Bezeichnung für die Varietäten der englischen Sprache auf den britischen Inseln
Q114076,Ritter aus Leidenschaft,Film von Brian Helgeland (2001)
Q170895,Moldauische Sozialistische Sowjetrepublik,Unionsrepublik der Sowjetunion
Q726919,Walter Connolly,US-amerikanischer Schauspieler
Q616905,Universität Augsburg,Universität in Deutschland
Q284777,Western Washington University,Universität in den Vereinigten Staaten
Q271625,Silvia Colloca,italienische Schauspielerin
Q523870,Elsie Clews Parsons,US-amerikanische Soziologin und Anthropologin
Q262660,Kevin Carter,südafrikanischer Fotojournalist
Q93841,Peter Rosegger,österreichischer Schriftsteller und Dichter
Q1191537,V2 Records,britisches Musiklabel
Q4125456,Alexander Wladimirowitsch Woronel,russischer Mathematiker
Q83201,Bewegung der Blockfreien Staaten,Internationale Organisation
Q1607873,Herb Pedersen,US-amerikanischer Bluegrass-Musiker
Q55449,Tay Zonday,US-amerikanischer Musiker
Q88076,Ottokar Kernstock,"österreichischer Dichter, katholischer Priester, Augustiner-Chorherr und Nationalist"
Q951581,Rudy Trouvé,belgischer Musiker
Q193877,Ivry-sur-Seine,französische Gemeinde
Q233848,Ann Sheridan,US-amerikanische Schauspielerin
Q534943,Galleon,französische Band
Q3765736,Giorgio Samorini,"italienischer Wissenschaftler, Botaniker und Anthropologe"
Q92602,Tony Hoare,"britischer Informatiker, Entwickler des Quicksort-Algorithmus sowie des Hoarekalküls"
Q1464,Benigno Aquino III.,Präsident der Philippinen
Q272724,Çağatay Ulusoy,türkisches Schauspieler und Model
Q830827,Hans Mattis-Teutsch,"rumänischer Schriftsteller, Dichter, Maler, Bildhauer und Journalist"
Q268530,77 Records,britisches Musiklabel
Q154751,Nikolaus von Kues,Kardinal und Universalgelehrter
Q172492,John Fitch,US-amerikanischer Autorennfahrer
Q92302,Richard Wendler,deutscher nationalsozialistischer Politiker
Q55718,Krystyna Feldman,polnische Schauspielerin
Q117946,Tim Frey,Schweizer Politiker
Q88544,Gérard Herter,deutscher Schauspieler
Q85066,Alois Podhajsky,österreichischer Reiter und Autor
Q96201,Volker Eckstein,deutscher Schauspieler
Q100175,Lilli Schweiger,deutsche Schauspielerin
Q57834,Nahas Angula,namibischer Politiker
Q167683,John Hamburg,"US-amerikanischer Regisseur, Filmproduzent und Drehbuchautor"
Q335530,"Michael Ashcroft, Baron Ashcroft",britischer Geschäftsmann und Politiker
Q14819,Freiberg,Stadt in Sachsen
Q334116,John Strachey,"britischer Politiker, Schriftsteller und sozialistischer Ideologe"
Q170303,Pelagius I.,Papst
Q55302,Bento da Cruz,portugiesischer Schriftsteller und Dichterarzt
Q418622,Akio Toyoda,japanischer Industrieller
Q3818061,David Tzur,israelischer Politiker
Q359568,Wladimir Afanassjewitsch Obrutschew,"sowjetischer Geologe, Geograph und Schriftsteller"
Q657461,Cartagena,Hauptstadt des kolumbianischen Departamento de Bolívar
Q41568,Michel de Montaigne,französischer Philosoph und Autor (1533-1592)
Q330567,Abraham Robinson,US-amerikanischer Mathematiker
Q175162,"John Patten, Baron Patten",britischer Politiker
Q438014,Regina Taylor,US-amerikanische Schauspielerin
Q743838,Knut Lindh,"norwegischer Autor, Übersetzer und Journalist"
Q1863064,Akkordeonist,"Musiker, der Akkordeon spielt"
Q62843,Robert E. Kahn,amerikanischer Informatiker
Q66909,Valens Acidalius,deutscher Humanist
Q435415,Lillian Russell,US-amerikanische Schauspielerin und Sängerin
Q504070,Wiktor Iwanowitsch Belenko,"US-amerikanischer, ehemals sowjetischer Flugzeugingenieur und Pilot"
Q465268,Yoshiko Tanaka,japanische Schauspielerin
Q1209826,Dick Van Patten,US-amerikanischer Schauspieler
Q3870623,Natale Rauty,italienischer Ingenieur und Historiker
Q1871291,Lou Hobbs,"US-amerikanischer Rockabillysänger, Musikproduzent, Gitarrist und Moderator"
Q6850,Peine,Stadt in Niedersachsen
Q239074,Sepultura,brasilianische Band
Q289718,Shinobu Terajima,japanische Theater- und Filmschauspielerin
Q3301202,Maurice Nivat,französischer Informatiker
Q163000,S. Harrison White,US-amerikanischer Politiker
Q1688167,Jesse Johnson,US-amerikanischer Gitarrist
Q292973,Victoria Coren Mitchell,"englische Autorin, Fernsehmoderatorin und professionelle Pokerspielerin"
Q88303,Thomas Morris,österreichischer Schauspieler
Q105276,Gundekar II.,"Kaiserlicher Hofkaplan, Bischof von Eichstätt"
Q238445,Emirat von Granada,historischer Staat
Q259181,Magda Apanowicz,kanadische Schauspielerin
Q327645,Abschied,Film von Robert Siodmak (1930)
Q57700,Andi Deris,deutscher Metal-Sänger
Q827743,Bertha Sneck,US-amerikanische Lektorin in China
Q68023,Johann von Charpentier,deutscher Geologe
Q139055,Gaetano Martino,italienischer Politiker
Q3639959,Bill Camp,US-amerikanischer Schauspieler
Q35874,Humor,"Tendenz, auf eine bestimmte Situation heiter zu reagieren"
Q128511,Jewgeni Alexejewitsch Preobraschenski,sowjetischer Revolutionär
Q129895,Marnie,Film von Alfred Hitchcock (1964)
Q4300460,Erel Margalit,israelischer Politiker
Q98110,Hermann Weber,deutscher Historiker und Politikwissenschaftler
Q7194364,Brandzeichen,Folge von Numbers – Die Logik des Verbrechens
Q336147,"George Townshend, 7. Marquess Townshend",britischer Peer und Unternehmer
Q283101,Bernard Allison,US-amerikanischer Blues-Gitarrist
Q23517,Ricky Gervais,"britischer Comedian, Radiomoderator, Schauspieler, Autor, Regisseur und Filmproduzent"
Q119963,Rudolf Rechsteiner,Schweizer Politiker
Q86663,Fritz Eckhardt,"österreichischer Schauspieler, Autor und Regisseur"
Q1852517,Dan Bern,US-amerikanischer Musiker
Q463579,Die grünen Teufel vom Mekong,Film von Tim Burstall (1982)
Q259381,The Dream Syndicate,US-amerikanische Band
Q1340643,Baumeister,Berufsbezeichnung
Q547512,Éric Duhaime,kanadischer Hörfunkmoderator und Journalist
Q114366,Cécile Charlotte Sophie Mendelssohn Bartholdy,Ehefrau von Felix Mendelssohn Bartholdy
Q127333,Victoria Smurfit,irische Schauspielerin
Q114485,Curt Blachnitzky,deutscher Filmregisseur und Schauspieler
Q469093,Brian O’Nolan,Irischer Schriftsteller
Q91548,Peter Lustig,deutscher Fernsehmoderator und Kinderbuchautor
Q159,Russland,Staat in Osteuropa und Asien
Q442809,Police Python 357,Film von Alain Corneau (1976)
Q482484,An Phoblacht,britische Zeitung
Q1909248,Matt Munisteri,US-amerikanischer Jazzmusiker und Songwriter
Q1158704,Damo Suzuki,"japanischer Sänger der Krautrockgruppe Can, Gründer von Damo Suzuki's Network"
Q114113,Michael Wallner,"österreichischer Autor, Schauspieler und Theaterregisseur"
Q3532722,Ajit Jain,US-amerikanischer Manager
Q3810081,Jorge Molist,Spanischer Schriftsteller
Q78833,Joseph von Hormayr,österreichischer Geschichtsschreiber
Q469753,Patti Russo,US-amerikanische Sängerin
Q202264,Mord in der Rue Morgue,Film von Robert Florey (1932)
Q123223,William Porcher Miles,US-amerikanischer Politiker und Colonel in der Konföderiertenarmee
Q121115,Hans Grunder,Schweizer Politiker
Q7721,Napoleon III.,"französischer Staatspräsident, Kaiser der Franzosen"
Q200512,Patricia Conde,"spanische Humoristin, Mannequin, Showmasterin und Schauspielerin"
Q1645471,Jens Peter Maintz,deutscher Cellist
Q657558,Relapse Records,US-amerikanisches Musiklabel
Q98788,Ingo Wellenreuther,"deutscher Politiker, MdB"
Q216437,August Fendler,"deutscher Botaniker in den USA, Panama, Venezuela und Trinidad"
Q152761,Gorgoroth,norwegische Band
Q7346,John Coltrane,US-amerikanischer Jazz-Saxophonist
Q1146254,Royal Shakespeare Company,britische Organisation
Q171337,Williams F1,britisches Rennsportteam
Q116485,University of Louisiana at Lafayette,Universität in den Vereinigten Staaten
Q102992,Klaus Brähmig,Deutscher Politiker (CDU)
Q809028,Barry Everitt,britischer Biopsychologe und Hochschullehrer an der Universität Cambridge
Q270126,Allison Miller,US-amerikanische Schauspielerin
Q258139,Béatrice Schönberg,französische Schauspielerin
Q64949,Rob Pilatus,deutscher Popsänger
Q969199,Theo Jung,Gründer einer Esperanto-Zeitschrift
Q439566,Demjan Bedny,russischer Dichter
Q119323,Joshua Reed Giddings,US-amerikanischer Jurist und Politiker
Q7150226,Paul Demayo,US-amerikanischer IFBB-Bodybuilder
Q206364,David Boreanaz,US-amerikanischer Schauspieler
Q7125,Wolhusen,"Gemeinde im Kanton Luzern, Schweiz"
Q26378,Ariel Winter,US-amerikanische Schauspielerin
Q713035,Sonny Landreth,US-amerikanischer Blues-Musiker
Q103720,Ernst Peter Fischer,deutscher Wissenschaftshistoriker und Wissenschaftspublizist
Q243771,Antonio Machado,spanischer Lyriker
Q2739,AS Rom,italienischer Fußballverein
Q96416,Moritz Graf von Strachwitz,deutscher Balladendichter
Q198644,Paul Bourget,französischer Dichter und Kritiker
Q16003954,Oboist,Spieler der Oboe
Q1238366,George R. Swift,US-amerikanischer Politiker (Demokratische Partei)
Q545503,Julio Martínez,chilenischer Journalist
Q230378,Catherine Keener,US-amerikanische Schauspielerin
Q147921,Bitterer Reis,Film von Giuseppe De Santis (1950)
Q838544,Earache Records,britisches Musiklabel
Q1363102,Erwin Keeve,deutscher Ingenieur und Informatiker
Q2891616,Ran Raz,israelischer Informatiker
Q175339,Villa Park,Fußballstadion in England
Q2560770,Linda Abu Meri,lettische Politikerin
Q110116,Friedrich Karl Florian,"deutscher Politiker (NSDAP), MdR, Gauleiter der NSDAP von Düsseldorf"
Q345038,Edward Speleers,britischer Filmschauspieler
Q4924,Isabella von Armenien,Königin von Kleinarmenien
Q667568,Aristoteles-Universität Thessaloniki,Universität in Griechenland
Q524690,Pati Yang,polnische Sängerin
Q663443,Hemin Mukriyani,kurdisch-iranischer Journalist
Q449487,Florence Rena Sabin,US-amerikanische Medizinerin und Pionierwissenschaftlerin
Q223769,DMX,US-amerikanischer Hip-Hop-Musiker
Q547783,Tielman Susato,Renaissancekomponist und Musikverleger
Q440054,Ann Shoemaker,US-amerikanische Schauspielerin
Q3133103,Henry Worth Thornton,US-amerikanischer American-Football-Spieler
Q925406,Broilers,deutsche Band
Q1160781,Daniel Frost Comstock,US-amerikanischer Physiker und Ingenieur
Q229920,Patsy Kensit,britische Schauspielerin und Musikerin
Q1541282,Grady Martin,US-amerikanischer Country-Gitarrist
Q1663701,Toni Krahl,deutscher Rockmusiker
Q95192,Arthur Leist,deutscher Schriftsteller und Journalist
Q267383,Martha Plimpton,US-amerikanische Schauspielerin
Q90607,Paul Kollsman,US-amerikanischer Erfinder
Q10562,Oberbayern,"Bezirk und Regierungsbezirk in Bayern, Deutschland"
Q1748406,Rollhockey,Sportart
Q668185,Robert Rosenberg,US-amerikanischer und israelischer Krimiautor und Journalist
Q239357,Eddie Boyd,US-amerikanischer Musiker
Q999047,Flughafen Buenos Aires-Jorge Newbery,Flughafen in Argentinien
Q755798,Milford,Gemeinde im US-Bundesstaat Connecticut
Q242443,Amanda Lepore,"US-amerikanische Transsexuelle, Model, Nightlife Hostess, Modeikone und Darstellerin"
Q151768,Bürgerlich-Demokratische Partei (BDP),Partei in der Schweiz
Q218575,Percival Lowell,US-amerikanischer Astronom
Q118639,Valentin Schindler,deutscher Philologe und Orientalist
Q106643,Gebhard,"Erzbischof von Salzburg, Seliger"
Q29574,Beatrix I.,"Königin der Niederlande (1980–2013), Prinzessin der Niederlande"
Q321801,Tommy Vance,britischer Radiomoderator
Q70150,Maria Kliegel,deutsche Cellistin
Q275741,Sonia Petrovna,französische Schauspielerin
Q345764,J. R. Moehringer,US-amerikanischer Journalist und Autor
Q107908,Hartmut Schauerte,deutscher Politiker
Q84204,Theodor Körner,"österreichischer General und Politiker (SPÖ), Bundespräsident (1951–1957)"
Q924565,Brodie McGhie Willcox,britischer Reeder
Q274161,Anna LaCazio,US-amerikanische Sängerin
Q14575,Root,"Gemeinde im Kanton Luzern, Schweiz"
Q327613,Der Fluch der 2 Schwestern,Film von Charles Guard und Thomas Guard (2009)
Q11987,Francisco de Assis Chateaubriand Bandeira de Melo,"brasilianischer Verleger, Politiker und Jurist"
Q61793,Rahel Varnhagen von Ense,deutsche Schriftstellerin
Q73576,Laurentius Corvinus,schlesischer Gelehrter an der Krakauer Akademie
Q925907,Ijahman Levi,jamaikanischer Reggae-Musiker
Q160726,Ang Lee,"taiwanischer Filmregisseur, Drehbuchautor und Filmproduzent"
Q644975,Zapp,amerikanische Band
Q72977,Zirndorf,"Gemeinde im Landkreis Fürth, Deutschland"
Q879352,Bjarne Brustad,"norwegischer Geiger, Bratscher und Komponist"
Q233732,Ingrid Thulin,schwedische Schauspielerin
Q700541,Dahlem,Ortsteil von Berlin
Q285923,Downset.,US-amerikanische Band
Q456002,Mamy Rock,britische DJane
Q4444527,Studenternas IP,Stadion in Schweden
Q633155,Marvin Santiago,puerto-ricanischer Musiker
Q455579,Madonna Wayne Gacy,US-amerikanischer Musiker
Q923353,La Stampa,italienische Tageszeitung
Q449,Georges Brassens,französischer Dichter und Chansonnier
Q117017,Josef Munzinger,"Schweizer Kaufmann, Revolutionär und Politiker"
